;out_id;tx_index;n;type;spent;value;addr
3662;3662;7346741592838880;1;0;False;4000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3663;3663;7346741592838880;2;0;False;0;
3664;3664;6315691677985584;0;0;False;0;
3665;3665;6315691677985584;1;0;False;546;bc1peygcydkr5k7ksgqfuqel9r4fkcegjl5qjne3knf9t690ha449vmqk5tf7v
3666;3666;6315691677985584;2;0;False;112815;bc1peygcydkr5k7ksgqfuqel9r4fkcegjl5qjne3knf9t690ha449vmqk5tf7v
3667;3667;6468108544609545;0;0;False;932916;bc1qhdpravfysev2jmr3kxzmlp7g6xkkm2khk23px9
3668;3668;6468108544609545;1;0;False;0;
3669;3669;8117930407399649;0;0;True;2158242;bc1qewef2u4d28pygdhfd9vacr4qjl7gqr0sulu2pk
3670;3670;8117930407399649;1;0;False;40000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3671;3671;8117930407399649;2;0;False;0;
3672;3672;6511286552859601;0;0;False;2132916;bc1qewef2u4d28pygdhfd9vacr4qjl7gqr0sulu2pk
3673;3673;6511286552859601;1;0;False;0;
3674;3674;6516857288745177;0;0;False;653019;bc1q78lkkxxnkpjxzuek3m6lug45r827kwmlus2g94
3675;3675;6516857288745177;1;0;False;0;
3676;3676;6526726458924201;0;0;False;1907916;bc1q95nl4dpdcz3336a53vpp6us5k6lz2cng4pp000
3677;3677;6526726458924201;1;0;False;0;
3678;3678;6576583253864773;0;0;False;1502916;bc1qk309gzmelkz7r68re77hla7cykw8ahxwhdyf37
3679;3679;6576583253864773;1;0;False;0;
3680;3680;6612810768417551;0;0;True;958242;bc1qtw9ht9xkh56txqqv9g4sya0rc60vw02rxd4uxk
3681;3681;6612810768417551;1;0;False;10000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3682;3682;6612810768417551;2;0;False;0;
3683;3683;6733269234850426;0;0;False;1208953;bc1qsh29kuk4fsvqgvcp09amm3ewhwhvjeeg7qg50r
3684;3684;6733269234850426;1;0;False;0;
3685;3685;6819160559688648;0;0;False;0;
3686;3686;6819160559688648;1;0;False;546;bc1pdph84du52xakwjg36apjfsevzlw0nzjww075d5sfhlq9p5hrg4ns9dqqsu
3687;3687;6819160559688648;2;0;False;154641;bc1pdph84du52xakwjg36apjfsevzlw0nzjww075d5sfhlq9p5hrg4ns9dqqsu
3688;3688;6819160559688648;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3689;3689;6831036294522664;0;0;False;502916;bc1q7zuhjmxgqqly89p8gqqpnfnrarlvsvlfrnegmu
3690;3690;6831036294522664;1;0;False;0;
3691;3691;6916951988928473;0;0;False;1132916;bc1qc8s2xn8dyl90xv366hcxpl9tgz5jz7y76fkqnu
3692;3692;6916951988928473;1;0;False;0;
3693;3693;6979705256714763;0;0;True;1922916;bc1qcu5efyktf59c9d3s06e7y4vcvqzggr4pff0c4l
3694;3694;6979705256714763;1;0;False;0;
3695;3695;7974493127138632;0;0;True;401078;bc1q2xzuklv5xekjeexhas95yep6gc6w30lt32pc7m
3696;3696;7974493127138632;1;0;False;4000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3697;3697;7974493127138632;2;0;False;0;
3698;3698;7063798664509664;0;0;False;0;
3699;3699;7063798664509664;1;0;False;546;bc1pmdz4ugcthg9tg8u0x4l40y06vtsxrh0yj5ndel80uvtjdv429resdu80np
3700;3700;7063798664509664;2;0;False;364151;bc1pmdz4ugcthg9tg8u0x4l40y06vtsxrh0yj5ndel80uvtjdv429resdu80np
3701;3701;7129350722986212;0;0;False;2860312;bc1qu4lynmxf5xlwnxtnuf484wgwy9j33ewxhksef3
3702;3702;7129350722986212;1;0;False;0;
3703;3703;7258282617538267;0;0;False;0;
3704;3704;7258282617538267;1;0;False;546;bc1p70w2xwxfp5e86evpjzupqfefklupuwtpgc6njmrl8m0qug3m396svu9z84
3705;3705;7258282617538267;2;0;False;127315;bc1p70w2xwxfp5e86evpjzupqfefklupuwtpgc6njmrl8m0qug3m396svu9z84
3706;3706;7313370394754720;0;0;False;0;
3707;3707;7313370394754720;1;0;False;546;bc1pjqx7nundrjuu0037v0plyy2vunswq84j7tdpj6efxnp8xzhkzxaqy547sd
3708;3708;7313370394754720;2;0;False;194641;bc1pjqx7nundrjuu0037v0plyy2vunswq84j7tdpj6efxnp8xzhkzxaqy547sd
3709;3709;7313370394754720;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3710;3710;7331781961996184;0;0;False;0;
3711;3711;7331781961996184;1;0;False;546;bc1p8trehnmh496mlmv93tezdps5q66ngxgeccpupuz5crxk3j5539jsm9g2vn
3712;3712;7331781961996184;2;0;False;54641;bc1p8trehnmh496mlmv93tezdps5q66ngxgeccpupuz5crxk3j5539jsm9g2vn
3713;3713;7331781961996184;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3714;3714;7502111558150439;0;0;False;877590;bc1qn0ygs64ptkz72wk48d9qh6tnx7qxl2kf5l5fmu
3715;3715;7502111558150439;1;0;False;0;
3716;3716;7606969544786376;0;0;False;0;
3717;3717;7606969544786376;1;0;False;546;bc1p4mqml60xhptsl9zff65wslg9jwefg0dh8vh2ypa6405js7q9tmus2vt0qr
3718;3718;7606969544786376;2;0;False;54641;bc1p4mqml60xhptsl9zff65wslg9jwefg0dh8vh2ypa6405js7q9tmus2vt0qr
3719;3719;7606969544786376;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3720;3720;7895371495332666;0;0;True;1292916;bc1qqxzyxflm7yggp336pzxujrqsxmgf3eu0nqdv5x
3721;3721;7895371495332666;1;0;False;0;
3722;3722;7658028843898897;0;0;False;1267590;bc1qqxzyxflm7yggp336pzxujrqsxmgf3eu0nqdv5x
3723;3723;7658028843898897;1;0;False;0;
3724;3724;7674043777158453;0;0;False;4046116;bc1qa68klf8hqlu90d8rnqu7sytsws5czpsf2etwjm
3725;3725;7674043777158453;1;0;False;0;
3726;3726;7682039204112848;0;0;False;0;
3727;3727;7682039204112848;1;0;False;546;bc1pv5kvazz9t6yqjpjkrqlh7luh4tqq0z5cjwfx09c8ucv4x9ta8krq936tlm
3728;3728;7682039204112848;2;0;False;312809;bc1pv5kvazz9t6yqjpjkrqlh7luh4tqq0z5cjwfx09c8ucv4x9ta8krq936tlm
3729;3729;7682039204112848;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3730;3730;7694923787133006;0;0;False;0;
3731;3731;7694923787133006;1;0;False;546;bc1pk34jrzejcngwj230veu7ptcuuk5cs7cs9am4eq2uprzgh22npwks45me8e
3732;3732;7694923787133006;2;0;False;4900953;bc1pk34jrzejcngwj230veu7ptcuuk5cs7cs9am4eq2uprzgh22npwks45me8e
3733;3733;7694923787133006;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3734;3734;7716280681881387;0;0;False;1052916;bc1qf44klzxrslg7tkel3twtgamvx6upg4nd4y08hw
3735;3735;7716280681881387;1;0;False;0;
3736;3736;7749680607607086;0;0;False;0;
3737;3737;7749680607607086;1;0;False;546;bc1p264xzyqea2eushzzmplvxgkk9xpunw3mkfwdpzcf9rcswdpcw05skgf50l
3738;3738;7749680607607086;2;0;False;600296;bc1p264xzyqea2eushzzmplvxgkk9xpunw3mkfwdpzcf9rcswdpcw05skgf50l
3739;3739;7749680607607086;3;0;False;6345;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3740;3740;7777912118118340;0;0;False;826938;bc1qf7mampawe0cttja6kn3tpj7td2hc3kqkyldq6l
3741;3741;7777912118118340;1;0;False;0;
3742;3742;8013146957726804;0;0;False;29888594;bc1qkgpc0rkyxyhmuymsaydz3k2vr2rk8xu0qtw8ae
3743;3743;8013146957726804;1;0;False;0;
3744;3744;8039829283628663;0;0;False;1366203;bc1q300m2ywp7ahy5w2l3jfx2a4es0ku8ws0kl5gtp
3745;3745;8039829283628663;1;0;False;0;
3746;3746;8094146891061355;0;0;False;0;
3747;3747;8094146891061355;1;0;False;546;bc1pjjweh2h076dv3yaw2vq0p9mx8weh90qudsa5saxssy9sgy8a4ezqvt3qq4
3748;3748;8094146891061355;2;0;False;154117;bc1pjjweh2h076dv3yaw2vq0p9mx8weh90qudsa5saxssy9sgy8a4ezqvt3qq4
3749;3749;8094146891061355;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3750;3750;8172080599328305;0;0;False;88026;bc1qf8hp6xxtpds0q7a06suzy5q572j08f7t8v60g6
3751;3751;8172080599328305;1;0;False;0;
3752;3752;8208951487227292;0;0;False;1267590;bc1qx8rl5ykuka3xh40fvt6hzttj9nzwtu03cqypfl
3753;3753;8208951487227292;1;0;False;0;
3754;3754;8215719659794561;0;0;False;801612;bc1q2se82hctuqkqvuzf7fyq0y6v6m2l94ppdk59zt
3755;3755;8215719659794561;1;0;False;0;
3756;3756;8238683864466697;0;0;False;540932;bc1quzx0h05m9mtejj73y6s3dsrpp36ue0lrjja6y7
3757;3757;8238683864466697;1;0;False;0;
3758;3758;8337256036952020;0;0;False;0;
3759;3759;8337256036952020;1;0;False;546;bc1pt6867y0urx8tq4pk8kggmanc7sqaeu0f3zgdt0wrnuq2tw50anvsnnvznr
3760;3760;8337256036952020;2;0;False;254641;bc1pt6867y0urx8tq4pk8kggmanc7sqaeu0f3zgdt0wrnuq2tw50anvsnnvznr
3761;3761;8337256036952020;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3762;3762;8346055371599105;0;0;False;1897590;bc1qcu5efyktf59c9d3s06e7y4vcvqzggr4pff0c4l
3763;3763;8346055371599105;1;0;False;0;
3764;3764;8364294585998579;0;0;False;0;
3765;3765;8364294585998579;1;0;False;546;bc1p90n2qf62p50kvl654apn4wu3g5a044xy7hmjlkw0uh32620wlpnqw0r3fn
3766;3766;8364294585998579;2;0;False;254641;bc1p90n2qf62p50kvl654apn4wu3g5a044xy7hmjlkw0uh32620wlpnqw0r3fn
3767;3767;8364294585998579;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3768;3768;8405794532688806;0;0;True;1663667;bc1quey76eaw0r2sxfq6u08ea26xg28qkledfvs5u9
3769;3769;8405794532688806;1;0;False;40000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3770;3770;8405794532688806;2;0;False;0;
3771;3771;8412117400381788;0;0;False;902916;bc1qdr7ux3vp9wn233nzk60hq0kxwdn6prqylu2lsl
3772;3772;8412117400381788;1;0;False;0;
3773;3773;8460454123169208;0;0;False;2132916;bc1q9z40asazs4awnu6xp5rj8y3tc9a3z4mfgd3nst
3774;3774;8460454123169208;1;0;False;0;
3775;3775;8502876420383727;0;0;False;603475;bc1qhkckkdshkjgtuyu9m8m0eedlg0npg42h6zzpk3
3776;3776;8502876420383727;1;0;False;0;
3777;3777;8557266436545705;0;0;False;932916;bc1qtw9ht9xkh56txqqv9g4sya0rc60vw02rxd4uxk
3778;3778;8557266436545705;1;0;False;0;
3779;3779;8708760640003307;0;0;False;1322916;bc1q2qurae35spl0p5tw8r2mpj4fu9gzt0wkjtrjqx
3780;3780;8708760640003307;1;0;False;0;
3781;3781;8723600691783571;0;0;False;0;
3782;3782;8723600691783571;1;0;False;546;bc1pmfnyfj2tu4ew3jt74gpy9fwgwchdq64pqru33a9fdyzw6c6f9k5s8q9dud
3783;3783;8723600691783571;2;0;False;54641;bc1pmfnyfj2tu4ew3jt74gpy9fwgwchdq64pqru33a9fdyzw6c6f9k5s8q9dud
3784;3784;8723600691783571;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3785;3785;8735545693947037;0;0;False;0;
3786;3786;8735545693947037;1;0;False;546;bc1p4cj7evwcz8m8kp4k4s08zfy3a8xs08wkq0y59nw9xw08juqpq29sxya2yh
3787;3787;8735545693947037;2;0;False;254641;bc1p4cj7evwcz8m8kp4k4s08zfy3a8xs08wkq0y59nw9xw08juqpq29sxya2yh
3788;3788;8735545693947037;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3789;3789;8748325222714079;0;0;False;3455333;bc1qc0dkysmwf5268zyf9antnxlupnxzgj3tnr5kyn
3790;3790;8748325222714079;1;0;False;0;
3791;3791;8768581908177396;0;0;False;1908906;bc1qgfulgchywkjun2hqftlhsajh8q5ym4dluvs5cr
3792;3792;8768581908177396;1;0;False;0;
3793;3793;8779218860723797;0;0;False;222243;bc1qcspz8q69l6tq28px8necu2qy8llsf4y4qgnufp
3794;3794;8779218860723797;1;0;False;0;
3795;3795;8934021083403256;0;0;False;1638341;bc1quey76eaw0r2sxfq6u08ea26xg28qkledfvs5u9
3796;3796;8934021083403256;1;0;False;0;
3797;3797;9005253724520699;0;0;False;0;
3798;3798;9005253724520699;1;0;False;546;bc1pwjn3jnvh8lf4g0facke25saapwezmg2fhj0aj3y4gz6ncjth9waqnj95lz
3799;3799;9005253724520699;2;0;False;32309;bc1pwjn3jnvh8lf4g0facke25saapwezmg2fhj0aj3y4gz6ncjth9waqnj95lz
3800;3800;9005253724520699;3;0;False;2000;bc1prutwzwtnh920q8g46ndeu3utx6lctrzzvfep7em8ns25am2yg9vsfxhndh
3801;3801;4806968594338520;0;0;False;600;bc1quu6aaqtp75jgx0xfs2unk4zn8r4fzjd59j5mq4
3802;3802;4806968594338520;1;0;False;546;bc1p3x5nalrgryphy20tqskgsxt5fsljwnvs4uxq76m2nc54s8d4vs5qcuct0n
3803;3803;4806968594338520;2;0;False;15750000;bc1qcdjyt67ukj6u9vvk8ec033rz74zvmt7mqxt6lq
3804;3804;4806968594338520;3;0;False;78750;bc1q7797yygldjd3ljjjyjuvwx92vqk2lns30uukzw
3805;3805;4806968594338520;4;0;False;111648;bc1qnfmthny8f6ckt724l903fglt0tlpcks3z5tlx3
3806;3806;4806968594338520;5;0;False;300;bc1quu6aaqtp75jgx0xfs2unk4zn8r4fzjd59j5mq4
3807;3807;4806968594338520;6;0;False;300;bc1quu6aaqtp75jgx0xfs2unk4zn8r4fzjd59j5mq4
3808;3808;7988474847013542;0;0;False;656846;bc1pnny5keft4zln39y9x6yltuxpg4rjk0wa6dl470zqzvzxtnrayevsc0rrlu
3809;3809;7988474847013542;1;0;False;150908;bc1qvwsh5vxa4uqydsv0xday5lqcxv063udxhvpg0z
3810;3810;7138111632350970;0;0;False;700000;3M1w8DHk2VY5ghgBo2pTNPtxinPNa6RcrZ
3811;3811;7138111632350970;1;0;False;700000;3M1w8DHk2VY5ghgBo2pTNPtxinPNa6RcrZ
3812;3812;7138111632350970;2;0;False;84869;3M1w8DHk2VY5ghgBo2pTNPtxinPNa6RcrZ
3813;3813;1418608398259767;0;0;False;197616;bc1qcy3wwwu0vxkwf9jskj3aqldja8smtrcxz5djmw
3814;3814;128978707984910;0;0;False;0;
3815;3815;128978707984910;1;0;False;10000;bc1pr7kmrsnp80rdq8adjn5zp3anw7excq20tmc6trt4jm7mj806mncsef8c7g
3816;3816;128978707984910;2;0;False;813590;bc1pg9g8rs5c04x207jrhm49z93sqkk7dnqc7rqswv43xmu2utr5gfpsx7vmfl
3817;3817;6649157977924027;0;0;True;835106;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3818;3818;6649157977924027;1;0;False;703490;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3819;3819;4937448969469599;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3820;3820;4937448969469599;1;0;False;0;
3821;3821;4937448969469599;2;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3822;3822;4937448969469599;3;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3823;3823;4937448969469599;4;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3824;3824;4937448969469599;5;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3825;3825;4937448969469599;6;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3826;3826;4937448969469599;7;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3827;3827;4937448969469599;8;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3828;3828;4937448969469599;9;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3829;3829;4937448969469599;10;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3830;3830;4937448969469599;11;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3831;3831;4937448969469599;12;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3832;3832;4937448969469599;13;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3833;3833;4937448969469599;14;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3834;3834;4937448969469599;15;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3835;3835;4937448969469599;16;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3836;3836;4937448969469599;17;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3837;3837;4937448969469599;18;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3838;3838;4937448969469599;19;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3839;3839;4937448969469599;20;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3840;3840;4937448969469599;21;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3841;3841;4937448969469599;22;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3842;3842;4937448969469599;23;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3843;3843;4937448969469599;24;0;True;25946;bc1pk2782rtqc4u7l78rqkqzulmkljqe5nmwjrd023d955u53zh4u9ps325z3g
3844;3844;4937448969469599;25;0;False;8402;bc1qvs2hts5u0mk06ayecd3m85ps5w5emuxtlxeg9x
3845;3845;623830540900174;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3846;3846;623830540900174;1;0;False;0;
3847;3847;795234447631259;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3848;3848;795234447631259;1;0;False;0;
3849;3849;919342194932566;0;0;False;347930;bc1pt95htdpm8ga60h78znwla9rsaakt96jxe9s8jgy0qtdec9qwc0dqh6a2ne
3850;3850;919342194932566;1;0;False;98096;bc1pasad5tu0vqn27n7u3gn8aa4ru4g0df8mdemkfylu8rdrsh5q0tgqlvf4aa
3851;3851;1065289626739249;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3852;3852;1065289626739249;1;0;False;0;
3853;3853;1126410789295726;0;0;False;40000;bc1pp0d55syddmktk4xc2sk8cz6lxeg52vn20juagcgxp8pmcwynnwws6vx8zp
3854;3854;1126410789295726;1;0;False;691709;bc1pw5e5cw9r3uetlh5cmujagddy4set4tfvwmpr023hqnj6wceggqqqv2aeqt
3855;3855;1330431330588711;0;0;False;0;
3856;3856;1330431330588711;1;0;False;10000;bc1pesplg3lju8ltf7j9vl0d4625g28f90543d9mlm7wl630u8dkjhjsrzu4de
3857;3857;1330431330588711;2;0;False;266689;bc1p0ypqv5e4ymuyagjltn7kt57w0zpk46tncmusg9gyx2tu08xzh69sh4tnya
3858;3858;8449272431577250;0;0;True;42746;bc1pfpymdtkjssyhnad44x7syn6kw5fey50zsuq6gh2gj5heh4e4pt5sezepxf
3859;3859;8449272431577250;1;0;False;12330;bc1p32nktsuffprllv0j93a2d3q33s0l6rlh598hynkgrt60lf6upqmqasw00d
3860;3860;8449272431577250;2;0;False;101657;37r2GGACpFkBLCZwtiMFKuYVredemUJEZq
3861;3861;1398731059631644;0;0;False;546;bc1pklq45zryd33sgnj9wfa2v0qldzqe4xgj33hj4awz8x49jm9cvh8qvvlljl
3862;3862;1620391397944350;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3863;3863;1620391397944350;1;0;False;0;
3864;3864;1672932959355250;0;0;False;546;bc1p3xw5mv6tnqx0vszxeqgjhdcwmf3dajlpndzmy00lrlf4w3sqgcgsw3rdy7
3865;3865;1672932959355250;1;0;False;0;
3866;3866;2295982649146990;0;0;True;238346;bc1pzqpfph2tnwu47rwqmr7gce68txa5w4l2js83kwhcu6cep7ex3lzsx52x06
3867;3867;2295982649146990;1;0;False;15800;3JibBeerFCN5NgxkUk5mjdMwwBYL3H6Kof
3868;3868;1949691921512128;0;0;False;546;bc1pv0fe6uqx4rpcxuyzg3fkwn4r2rvkd77jj96a55m99ya88dwyxees7zxpcq
3869;3869;2000918852585720;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3870;3870;2000918852585720;1;0;False;0;
3871;3871;2092582075678565;0;0;False;0;
3872;3872;2092582075678565;1;0;False;10000;bc1p0e27csn36xxgsz2hv9rwd7uswrdljytwcmn4p29ml9j00hju9mwsq6jcaz
3873;3873;2092582075678565;2;0;False;385450;bc1pa2c34ky9pw5qlpjxyr067f5eycmdky6g3emnplcp5tuuvx3t6ztspa6x4z
3874;3874;2636414496306171;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3875;3875;2636414496306171;1;0;False;0;
3876;3876;2669602715652832;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3877;3877;2669602715652832;1;0;False;0;
3878;3878;2758575003698781;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3879;3879;2758575003698781;1;0;False;0;
3880;3880;2908191302891753;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3881;3881;2908191302891753;1;0;False;0;
3882;3882;3221333169148375;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3883;3883;3221333169148375;1;0;False;0;
3884;3884;3436762061601509;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3885;3885;3436762061601509;1;0;False;0;
3886;3886;3538739911347785;0;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3887;3887;3538739911347785;1;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3888;3888;3538739911347785;2;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3889;3889;3538739911347785;3;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3890;3890;3538739911347785;4;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3891;3891;3538739911347785;5;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3892;3892;3538739911347785;6;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3893;3893;3538739911347785;7;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3894;3894;3538739911347785;8;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3895;3895;3538739911347785;9;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3896;3896;3538739911347785;10;0;False;37933;bc1pljmvcvey892tvrw7vjteq2wklgr98mfrtwngvrkkstdr5sv8jt9smmkp66
3897;3897;3538739911347785;11;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3898;3898;3538739911347785;12;0;False;250000;bc1p54cfrfxe9uczz8y4y5lttyxcfz5hu7uu0lw4wswr2y8zpt5fxtrs568gvn
3899;3899;3724377966127556;0;0;False;0;
3900;3900;3724377966127556;1;0;False;10000;bc1p3wxw6wkwcd5p8zcqydpz6l0xpn2lewrzrqfkd0g6efm78e9lj2as07tkql
3901;3901;3724377966127556;2;0;False;146000;bc1px6wluu420jtspathrsqvrc6a7v4ngxf59z6ymuudx5vmf6af5kpqecj7rw
3902;3902;3807449188704263;0;0;False;191132;bc1qzulpql7tj0gy0p99ets2a3vxyx0gyth2ypgxl8
3903;3903;3807449188704263;1;0;False;1669643;3JSGCPVWddhTE1T2ipQFZPYiDWf3PqcC1k
3904;3904;3868693989188008;0;0;False;0;
3905;3905;3868693989188008;1;0;False;10000;bc1pgmj24vm2vxak8mu9rcugj25dclpp2523pnmlg029l03jh3trxs4s439qrg
3906;3906;3868693989188008;2;0;False;813590;bc1pg6lfaddhymfg5ve6w3ugknnypghm2gax86ck6ek7rwvyvcpx53eq7cjyav
3907;3907;4047505583809906;0;0;False;10000;bc1prh2m6us4ru25uaqptc9qhk9729pgxhlhk4kanse4arwxr9f426hq3qffnz
3908;3908;4047505583809906;1;0;False;30173;bc1pgxqnhcddfcn0h4za3ww57t9rtr3hf9cmurxzk4828cmrchwjztqq6xyg52
3909;3909;4067462508401137;0;0;False;546;bc1px755ljkeha32r8uzqcnjqsl4lhkawtlnf4252tw699gdjl3p39qshrdsly
3910;3910;4067462508401137;1;0;False;0;
